0,0,A,5,0,1016
0,1,A,1,0,203
0,2,A,3,1,181
0,3,C,5,0,53
0,4,A,1,0,124
0,5,C,4,0,35
0,6,C,1,1,170
0,7,A,0,1,159
0,8,C,2,0,135
0,9,A,3,0,44
0,10,A,0,1,175
0,11,A,5,1,180
0,12,A,3,1,193
0,13,C,2,0,115
0,14,C,0,1,150
0,15,A,2,0,124
0,16,C,5,0,29
0,17,C,1,1,179
0,18,A,0,1,184
0,19,A,4,1,194
1,0,P,3,1,277
1,1,N,6,0,115
1,2,N,5,1,179
1,3,P,1,0,80
1,4,N,5,0,91
1,5,N,1,1,149
1,6,P,3,0,126
1,7,N,6,0,35
1,8,P,1,1,159
1,9,P,3,1,154
1,10,N,6,0,135
1,11,P,1,0,29
1,12,N,3,0,104
1,13,N,2,1,166
1,14,N,6,1,118
1,15,P,0,0,144
1,16,N,6,0,15
1,17,P,0,1,170
1,18,N,5,0,144
1,19,N,0,1,157
2,0,C,2,0,392
2,1,P,5,0,19
2,2,C,0,0,170
2,3,P,6,0,15
2,4,A,5,1,204
2,5,N,3,0,190
2,6,A,2,0,14
2,7,N,2,0,179
2,8,A,4,0,10
2,9,P,0,1,196
2,10,A,3,1,205
2,11,N,4,0,134
2,12,C,2,1,180
2,13,N,0,1,181
2,14,A,4,0,83
2,15,N,1,0,76
2,16,A,3,0,114
2,17,P,6,1,195
2,18,A,5,1,161
2,19,P,3,1,199
2,20,A,2,1,214
2,21,P,2,1,229
2,22,C,5,0,85
2,23,N,1,1,200
2,24,A,2,0,84
2,25,N,5,0,84
2,26,C,4,1,170
2,27,P,6,0,111
2,28,A,5,1,188
2,29,N,1,0,35
2,30,C,0,0,146
2,31,N,0,1,170
2,32,A,5,0,9
2,33,N,4,0,180
2,34,A,2,0,24
2,35,N,0,0,135
2,36,A,3,0,29
2,37,N,5,0,145
2,38,A,2,0,19
2,39,N,2,0,165
3,0,C,0,1,249
3,1,P,6,1,191
3,2,C,1,0,164
3,3,P,1,0,20
3,4,A,0,1,224
3,5,P,2,1,210
3,6,A,4,0,194
3,7,P,4,2,221
3,8,A,5,0,210
3,9,N,6,0,13
3,10,A,0,1,219
3,11,N,2,0,159
3,12,A,5,0,36
3,13,P,0,1,189
3,14,A,1,1,255
3,15,P,3,1,189
3,16,C,0,0,190
3,17,P,5,0,85
3,18,C,3,0,130
3,19,P,3,0,75
3,20,C,0,0,164
3,21,P,4,0,70
3,22,C,2,0,159
3,23,N,3,1,199
3,24,A,1,0,55
3,25,P,2,1,195
3,26,C,2,0,185
3,27,N,0,1,220
3,28,C,1,1,223
3,29,N,3,2,205
3,30,A,5,0,180
3,31,N,4,0,15
3,32,C,0,1,206
3,33,N,0,0,178
3,34,C,3,2,189
3,35,N,4,0,176
3,36,C,5,1,174
3,37,P,0,0,40
3,38,C,0,0,117
3,39,N,4,1,178
4,0,C,2,0,184
4,1,A,3,0,71
4,2,C,1,0,115
4,3,C,0,1,214
4,4,C,3,1,206
4,5,A,2,0,19
4,6,A,5,1,249
4,7,A,3,0,175
4,8,A,2,2,239
4,9,A,1,0,190
4,10,C,3,0,55
4,11,C,2,1,228
4,12,A,3,0,189
4,13,A,1,1,200
4,14,C,3,0,40
4,15,C,4,1,189
4,16,C,1,1,220
4,17,C,2,1,185
4,18,C,4,1,190
4,19,A,3,0,160
5,0,A,5,1,369
5,1,P,0,0,160
5,2,C,2,1,205
5,3,P,4,2,209
5,4,A,3,0,185
5,5,N,3,1,191
5,6,A,4,1,199
5,7,N,6,1,181
5,8,A,1,1,180
5,9,P,1,0,119
5,10,A,2,0,84
5,11,P,2,0,125
5,12,C,3,1,225
5,13,P,6,1,229
5,14,C,4,1,206
5,15,P,4,1,190
5,16,C,5,2,194
5,17,P,1,1,191
5,18,C,3,1,164
5,19,N,2,0,159
5,20,A,1,1,175
5,21,P,6,0,59
5,22,C,0,1,234
5,23,N,0,0,84
5,24,A,3,1,190
5,25,N,5,1,239
5,26,C,4,1,189
5,27,N,3,0,219
5,28,C,0,0,71
5,29,N,2,0,165
5,30,A,1,1,200
5,31,P,1,0,50
5,32,C,2,1,235
5,33,N,0,0,179
5,34,A,5,1,200
5,35,N,3,1,189
5,36,C,4,0,51
5,37,N,2,0,169
5,38,A,1,1,236
5,39,N,4,1,194
6,0,C,4,0,274
6,1,N,1,0,95
6,2,A,1,1,190
6,3,N,6,1,206
6,4,A,5,1,273
6,5,N,3,1,186
6,6,A,0,1,204
6,7,P,1,0,201
6,8,A,3,0,79
6,9,P,3,1,185
6,10,C,5,1,233
6,11,N,0,0,154
6,12,C,3,0,40
6,13,P,6,1,209
6,14,C,5,1,210
6,15,N,1,0,120
6,16,A,2,1,230
6,17,N,5,1,229
6,18,C,0,0,86
6,19,N,0,0,119
6,20,A,1,1,214
6,21,P,1,0,80
6,22,C,4,1,191
6,23,P,4,1,194
6,24,A,3,0,142
6,25,N,6,1,192
6,26,A,5,1,199
6,27,N,4,1,210
6,28,C,2,0,145
6,29,N,1,0,36
6,30,C,4,1,184
6,31,P,6,1,210
6,32,C,5,1,224
6,33,N,2,0,175
6,34,A,4,2,269
6,35,N,3,0,176
6,36,C,3,0,10
6,37,N,2,0,174
6,38,C,5,0,10
6,39,N,6,0,204
