0,0,M,1,0,3763
0,1,F,2,2,972
0,2,M,5,0,106
0,3,M,6,1,214
0,4,F,2,0,40
0,5,M,0,0,165
0,6,F,2,0,145
0,7,F,7,1,170
0,8,F,3,1,150
0,9,M,5,0,125
0,10,F,1,0,64
0,11,F,4,0,145
0,12,F,6,1,185
0,13,F,1,1,145
0,14,M,7,0,90
0,15,M,3,2,230
0,16,M,4,1,204
0,17,M,3,1,230
0,18,M,5,2,245
0,19,F,6,0,71
1,0,L,2,1,227
1,1,S,4,1,165
1,2,L,0,0,103
1,3,S,4,0,92
1,4,S,6,1,180
1,5,L,0,0,45
1,6,L,3,0,139
1,7,S,2,0,11
1,8,L,6,0,141
1,9,S,1,0,29
1,10,S,6,1,180
1,11,S,2,1,175
1,12,S,3,1,185
1,13,L,6,0,25
1,14,L,0,1,205
1,15,L,1,0,136
1,16,L,5,1,214
1,17,S,2,0,978816
1,18,L,5,0,73
1,19,S,2,0,119
2,0,M,6,0,178
2,1,S,5,1,230
2,2,F,5,0,34
2,3,S,1,0,156
2,4,M,3,2,184
2,5,L,3,0,135
2,6,F,1,1,170
2,7,L,0,1,145
2,8,M,4,0,115
2,9,L,6,0,40
2,10,F,2,0,150
2,11,L,3,1,141
2,12,F,4,1,173
2,13,S,0,0,40
2,14,M,5,1,191
2,15,S,4,1,174
2,16,F,2,0,196
2,17,L,0,1,194
2,18,F,7,0,181
2,19,L,2,0,209
2,20,M,6,0,10
2,21,L,6,0,200
2,22,M,0,0,34
2,23,S,4,1,236
2,24,F,4,0,111
2,25,S,1,0,93
2,26,M,1,1,215
2,27,S,5,1,175
2,28,M,0,1,229
2,29,S,3,1,255
2,30,F,6,0,171
2,31,L,2,1,232
2,32,M,0,0,124
2,33,L,5,0,84
2,34,F,2,1,176
2,35,L,3,1,180
2,36,F,3,1,174
2,37,L,4,1,195
2,38,F,0,0,164
2,39,L,3,1,169
3,0,M,7,0,44
3,1,L,1,0,165
3,2,M,4,0,39
3,3,S,5,1,185
3,4,F,3,0,145
3,5,S,3,0,50
3,6,F,5,0,146
3,7,S,1,0,59
3,8,M,1,1,180
3,9,S,6,1,195
3,10,F,2,0,80
3,11,S,4,0,104
3,12,F,0,0,67
3,13,L,5,1,158
3,14,F,6,0,134
3,15,L,6,1,191
3,16,F,1,1,194
3,17,L,1,1,150
3,18,M,7,0,106
3,19,S,4,1,204
3,20,M,5,1,225
3,21,L,6,0,173
3,22,M,1,0,7
3,23,L,3,0,189
3,24,F,6,1,190
3,25,S,2,0,20
3,26,M,4,1,235
3,27,L,6,0,140
3,28,M,7,0,91
3,29,S,2,1,219
3,30,M,6,1,205
3,31,L,4,0,19
3,32,F,2,0,157
3,33,S,2,0,43
3,34,F,0,0,139
3,35,S,6,0,67
3,36,M,2,1,219
3,37,S,0,1,199
3,38,M,5,1,270
3,39,S,3,2,244
4,0,M,6,1,229
4,1,M,1,0,166
4,2,F,3,0,44
4,3,F,7,1,235
4,4,M,4,0,84
4,5,M,7,1,185
4,6,F,0,0,176
4,7,M,1,0,9
4,8,F,3,1,235
4,9,M,7,0,196
4,10,F,2,0,98
4,11,M,4,0,115
4,12,F,3,0,103
4,13,M,2,0,95
4,14,F,6,0,119
4,15,M,0,0,84
4,16,M,2,1,170
4,17,M,5,0,180
4,18,M,4,1,195
4,19,F,0,0,54
5,0,M,4,1,225
5,1,S,5,0,213
5,2,F,5,1,229
5,3,L,4,0,185
5,4,M,0,1,205
5,5,L,6,1,271
5,6,M,6,1,188
5,7,L,4,1,235
5,8,M,7,1,214
5,9,S,2,0,216
5,10,M,5,0,20
5,11,L,4,0,160
5,12,M,0,1,233
5,13,L,3,1,269
5,14,M,5,1,200
5,15,L,5,1,480
5,16,M,1,1,199
5,17,S,0,1,219
5,18,F,3,1,237
5,19,L,1,0,174
5,20,M,0,0,200
5,21,L,6,1,246
5,22,F,5,0,69
5,23,L,3,0,140
5,24,M,4,1,231
5,25,S,6,0,104
5,26,M,2,0,149
5,27,S,1,0,106
5,28,F,6,1,229
5,29,L,6,0,121
5,30,F,0,0,120
5,31,L,5,0,84
5,32,F,6,0,141
5,33,L,6,0,59
5,34,F,4,1,190
5,35,L,5,0,175
5,36,F,5,0,110
5,37,S,2,1,234
5,38,M,0,0,105
5,39,L,3,1,241
6,0,M,3,1,219
6,1,S,0,0,239
6,2,F,2,1,210
6,3,S,3,2,260
6,4,F,4,1,254
6,5,S,5,1,260
6,6,M,3,0,180
6,7,S,2,0,84
6,8,M,4,0,155
6,9,S,6,0,106
6,10,M,3,0,224
6,11,L,5,1,246
6,12,M,7,1,203
6,13,S,3,0,60
6,14,F,3,1,245
6,15,L,1,0,134
6,16,M,4,1,185
6,17,L,5,1,244
6,18,M,7,0,191
6,19,S,1,0,29
6,20,F,4,1,250
6,21,L,2,0,190
6,22,M,7,1,230
6,23,L,5,0,200
6,24,F,4,0,35
6,25,S,1,1,234
6,26,F,5,1,229
6,27,S,6,1,230
6,28,F,3,1,235
6,29,S,2,1,230
6,30,F,6,2,234
6,31,L,3,0,219
6,32,F,4,0,30
6,33,L,1,0,190
6,34,M,2,1,235
6,35,S,0,0,74
6,36,F,4,1,245
6,37,L,1,0,155
6,38,F,1,1,199
6,39,S,0,1,296
