0,0,M,7,0,2038
0,1,M,5,1,194
0,2,F,4,0,124
0,3,F,0,1,145
0,4,F,6,1,154
0,5,F,2,1,136
0,6,M,6,1,164
0,7,M,4,1,194
0,8,F,2,0,85
0,9,F,4,1,135
0,10,M,0,1,140
0,11,F,6,0,135
0,12,F,5,1,145
0,13,F,7,1,155
0,14,F,0,1,150
0,15,M,6,0,69
0,16,M,0,1,170
0,17,M,2,1,165
0,18,F,1,0,24
0,19,M,4,1,160
1,0,L,5,1,253
1,1,S,6,1,176
1,2,S,5,1,180
1,3,L,1,0,139
1,4,L,6,1,200
1,5,L,3,1,160
1,6,S,4,0,60
1,7,S,0,1,189
1,8,S,5,1,175
1,9,S,3,1,180
1,10,S,0,1,180
1,11,L,4,0,85
1,12,L,5,1,194
1,13,S,3,0,100
1,14,S,6,1,206
1,15,S,0,2,199
1,16,S,2,1,184
1,17,L,4,0,146
1,18,S,1,0,49
1,19,S,6,1,184
2,0,F,1,1,218
2,1,L,2,1,164
2,2,M,3,0,158
2,3,L,1,0,19
2,4,M,4,0,165
2,5,L,2,0,9
2,6,F,3,0,149
2,7,L,0,1,165
2,8,M,2,0,31
2,9,L,1,0,110
2,10,F,5,1,149
2,11,S,2,0,60
2,12,M,0,1,145
2,13,S,0,1,139
2,14,F,1,0,65
2,15,L,6,1,120
2,16,M,6,0,119
2,17,L,1,0,29
2,18,F,1,1,121
2,19,S,4,1,149
2,20,F,2,0,134
2,21,S,1,0,25
2,22,M,5,1,161
2,23,S,5,1,163
2,24,M,4,1,165
2,25,S,4,1,134
2,26,F,0,0,91
2,27,L,1,1,149
2,28,F,4,1,149
2,29,S,3,0,50
2,30,F,3,0,100
2,31,L,1,1,157
2,32,F,1,1,142
2,33,S,2,0,81
2,34,F,7,0,74
2,35,S,1,0,79
2,36,M,2,1,135
2,37,S,6,1,165
2,38,F,1,0,48
2,39,S,1,0,111
3,0,M,1,0,119
3,1,S,3,1,180
3,2,M,3,1,180
3,3,S,6,1,173
3,4,F,1,0,41
3,5,L,3,1,199
3,6,M,5,1,197
3,7,S,5,1,208
3,8,F,2,0,104
3,9,L,6,1,160
3,10,M,3,0,116
3,11,S,4,1,199
3,12,M,5,1,193
3,13,L,2,0,17
3,14,F,6,0,133
3,15,L,5,1,160
3,16,F,1,1,140
3,17,S,1,0,60
3,18,M,7,1,160
3,19,L,5,0,76
3,20,M,2,0,84
3,21,L,0,0,50
3,22,M,4,0,100
3,23,S,1,1,155
3,24,M,6,2,150
3,25,L,6,0,131
3,26,F,5,1,152
3,27,L,3,1,154
3,28,F,3,1,170
3,29,L,0,1,159
3,30,F,5,1,176
3,31,S,1,0,55
3,32,F,6,0,110
3,33,S,0,0,69
3,34,M,7,1,160
3,35,L,2,0,70
3,36,F,0,1,150
3,37,L,6,1,164
3,38,M,5,1,159
3,39,S,3,1,189
4,0,F,2,1,350
4,1,F,0,0,159
4,2,F,3,1,613
4,3,M,1,0,115
4,4,F,7,0,71
4,5,M,0,0,89
4,6,M,7,1,139
4,7,M,2,1,130
4,8,F,3,0,95
4,9,F,4,1,155
4,10,F,7,1,189
4,11,F,4,1,159
4,12,F,7,1,172
4,13,F,5,2,182
4,14,M,6,0,135
4,15,F,4,0,45
4,16,M,3,0,120
4,17,M,7,1,170
4,18,M,4,1,160
4,19,M,1,1,150
5,0,F,0,0,263
5,1,S,6,1,180
5,2,M,2,0,31
5,3,S,1,0,159
5,4,M,1,0,10
5,5,S,2,0,150
5,6,F,3,2,174
5,7,S,4,1,166
5,8,M,6,0,141
5,9,L,6,1,163
5,10,M,4,1,149
5,11,S,0,0,37
5,12,M,1,0,140
5,13,S,5,0,44
5,14,M,7,0,120
5,15,L,2,1,175
5,16,F,0,0,55
5,17,S,5,1,165
5,18,M,7,0,85
5,19,L,3,2,309
5,20,M,3,1,165
5,21,L,2,0,164
5,22,F,7,0,10
5,23,L,4,0,156
5,24,M,1,1,199
5,25,S,6,0,25
5,26,F,5,1,189
5,27,L,3,0,150
5,28,F,4,0,15
5,29,S,1,1,200
5,30,F,3,1,204
5,31,L,5,0,136
5,32,M,1,1,179
5,33,S,3,0,75
5,34,M,2,1,228
5,35,L,0,1,190
5,36,M,0,1,195
5,37,L,3,0,180
5,38,M,7,1,170
5,39,S,0,0,15
6,0,F,3,0,225
6,1,S,0,1,185
6,2,F,4,2,199
6,3,L,5,0,150
6,4,M,2,1,180
6,5,L,1,2,165
6,6,M,1,0,175
6,7,S,3,0,19
6,8,M,0,0,194
6,9,L,0,2,225
6,10,F,2,0,190
6,11,L,1,0,10
6,12,M,3,0,225
6,13,S,5,0,14
6,14,F,1,1,225
6,15,S,6,1,235
6,16,F,7,0,175
6,17,S,2,2,230
6,18,F,3,1,210
6,19,L,6,0,198
6,20,F,0,0,30
6,21,L,0,0,174
6,22,M,6,1,220
6,23,S,2,0,40
6,24,M,7,0,170
6,25,S,1,0,25
6,26,F,5,1,215
6,27,S,0,1,195
6,28,M,2,0,165
6,29,L,5,1,219
6,30,M,5,1,220
6,31,S,3,0,10
6,32,F,0,1,229
6,33,S,4,1,215
6,34,M,1,0,185
6,35,L,6,1,200
6,36,M,3,1,204
6,37,L,0,1,210
6,38,M,0,1,180
6,39,S,5,0,31
